"Question","Answer","base_response","final_answer","token_cost","time_cost"
"What creature of American folklore gained notoriety in 1964?","Dewey Lake Monster","The creature of American folklore that gained notoriety in 1964 is the Mothman.","The creature of American folklore that gained notoriety in 1964 is not the Mothman, as it actually gained fame in 1966 following sightings in Point Pleasant, West Virginia.","4000","33.18515372276306"
"What profession do Raj Kapoor and Mike Cahill share?","director","Raj Kapoor and Mike Cahill both share the profession of being film directors.","Raj Kapoor and Mike Cahill both share the profession of being film directors.","1211","6.349260568618774"
"The actress who played Laurie Keller in the episode ""Pilot"" of the show Cougartown won what award in 2011?","Critics' Choice Television Award for Best Supporting Actress in a Comedy Series","The actress Busy Philipps, who played Laurie Keller, won the Critics' Choice Television Award for Best Supporting Actress in a Comedy Series in 2011.","Busy Philipps, who played Laurie Keller in the episode ""Pilot"" of ""Cougar Town,"" was nominated for the Critics' Choice Television Award for Best Supporting Actress in a Comedy Series in 2011 but did not win.","1268","8.624451160430908"
"What year was the Argentine singer and actor who both directed and starred in El Tio Disparate born?","1942","The Argentine singer and actor Hugo del Carril, who directed and starred in El Tío Disparate, was born in 1912.","The Argentine singer and actor who directed and starred in ""El Tío Disparate,"" Hugo del Carril, was born on November 30, 1912.","1171","8.499947547912598"
"Who was hung for assisting the attempted surrender of a defector from the American Continental Army to the British Army?","John AndrÃ©","John André was hung for assisting the attempted surrender of West Point by the defector Benedict Arnold to the British Army.","John André was hanged for his role in assisting Benedict Arnold's attempted surrender of West Point, a key American fort, to the British during the American Revolutionary War.","3104","27.142471313476562"
"In what basketball position does the brother of Saulius Kuzminskas play?","small forward","I have no idea.","Mindaugas Kuzminskas, the brother of Saulius Kuzminskas, plays in the position of Small Forward in basketball.","1060","18.108063459396362"
"What type of the district is the Downtown Bentonville of the state in the southeastern region of the United States which is home to over 3 million people as of 2017?","business district","Downtown Bentonville is a commercial and cultural district located in Arkansas, a state in the southeastern region of the United States.","Downtown Bentonville is an arts and entertainment district located in the northwestern part of Arkansas, known for its cultural attractions, vibrant arts scene, and as the home of the Walmart headquarters.","1478","23.18649458885193"
"What is the name of the genocidal mass slaughter of Tutsi Rwanda, in which Cyprian and Daphrose Rugamba were assassinated?","Rwandan genocide","The name of the genocidal mass slaughter of Tutsi in Rwanda, in which Cyprian and Daphrose Rugamba were assassinated, is the Rwandan Genocide.","The genocidal mass slaughter of the Tutsi population in Rwanda, during which Cyprian and Daphrose Rugamba were assassinated, is known as the Rwandan Genocide.","1674","37.96825075149536"
"Which fictional MI6 agent is a fictional character created by the British journalist and novelist Ian Fleming in 1952?","Commander James Bond RN","James Bond is the fictional MI6 agent created by Ian Fleming in 1952.","James Bond is the fictional MI6 agent created by British journalist and novelist Ian Fleming, first introduced in 1953.","1268","22.624361991882324"
"Kenneth Arnold reported the first unidentified object sighting in what city and state in 1947?","Mount Rainier, Washington","Kenneth Arnold reported the first unidentified object sighting near Mount Rainier, Washington, in 1947.","Kenneth Arnold reported the first widely publicized unidentified flying object sighting near Mount Rainier in the state of Washington on June 24, 1947.","1190","12.562064409255981"
"Where are Neoregelia and Aloysia known to grow","temperate climates,","Neoregelia is known to grow in tropical regions, particularly in South America, while Aloysia is commonly found in North and South America.","Neoregelia is known to grow in tropical regions, particularly in the rainforests of South America, while Aloysia is native to South America.","1417","21.45356583595276"
"In what county is The Third Fitzwilliam Meetinghouse located?","Cheshire County, New Hampshire","The Third Fitzwilliam Meetinghouse is located in Cheshire County, New Hampshire.","The Third Fitzwilliam Meetinghouse is located in Cheshire County, New Hampshire.","1475","22.582644939422607"
"Metro West Ambulance serves event support for the building in Portland formerly known as what?","Rose Garden","Metro West Ambulance provides event support for the building in Portland formerly known as the Rose Garden Arena.","The building in Portland formerly known as Memorial Coliseum is now named Veterans Memorial Coliseum and is served by Metro West Ambulance for event support.","1515","23.89973759651184"
"What is the population of the town that gets it's water supply from Canobie Lake?","28,776 at the 2010 census","I have no idea.","The towns of Salem and Windham, New Hampshire, both receive their water supply from Canobie Lake, with Salem having a population of approximately 30,000 people.","1850","26.397884130477905"
"What is the name of the company manged by Joseph Reiser based in Biel/Bienne, Switzerland?","Omega SA","I have no idea.","Joseph Reiser is the CEO of Armin Strom AG, which is based in Biel/Bienne, Switzerland.","1235","21.651554584503174"
"What was the name of the first biography of BrontÃ« written by the author of Mary Barton?","Elizabeth Gaskell","The first biography of Brontë written by the author of Mary Barton was titled ""The Life of Charlotte Brontë.""","The first biography of Charlotte Brontë written by Elizabeth Gaskell, the author of ""Mary Barton,"" is titled ""The Life of Charlotte Brontë,"" published in 1857.","1412","14.51813530921936"
"What collegiate division does the team coached by P.W. Underwood play in?","Division I","I have no idea.","The team coached by P.W. Underwood, the Southern Miss Golden Eagles, was part of the NCAA College Division, which later became NCAA Division II, during his tenure from 1969 to 1974, and not NCAA Division I.","2179","17.358426332473755"
"What was the name of the alum by the Scorpions that contained one of their most famous songs written by Klaus Meine and Herman Rarebell?","Love at First Sting","The album by the Scorpions that contained one of their most famous songs, ""Rock You Like a Hurricane,"" written by Klaus Meine and Herman Rarebell is ""Love at First Sting.""","The album ""Blackout"" by the Scorpions, released in 1982, contains the famous song ""No One Like You,"" co-written by Klaus Meine and Herman Rarebell.","1536","11.63748550415039"
"Which band, Matthew Good Band or Switchfoot is still together?","Switchfoot","Switchfoot is still together.","Switchfoot is still together as a band, while the Matthew Good Band disbanded in 2002.","1011","6.988631725311279"
"Which is a university in Pennsylvania, University of New Haven or Carnegie Mellon University?","Carnegie Mellon University","Carnegie Mellon University is a university in Pennsylvania.","Carnegie Mellon University is a university located in Pennsylvania, while the University of New Haven is located in Connecticut.","1386","11.523088932037354"
"What is the name of the fashion label that the founder of the Faena Arts Center founded in 1985?","Via Vai","The name of the fashion label founded by the founder of the Faena Arts Center in 1985 is Via Vai.","The fashion label founded by Alan Faena, the creator of the Faena Arts Center, in 1985 is called ""Via Vai.""","1518","12.378350257873535"
"What is the call sign of the airline that operates the flight with United Express Flight 3411 incident?","Brickyard","The call sign for the airline that operated United Express Flight 3411 during the incident is ""UAL,"" which stands for United Airlines.","The call sign of the airline that operated United Express Flight 3411 is ""Brickyard,"" used by Republic Airways.","1379","11.460915565490723"
"What are the names of the co-directors of the psychological horror film starring Emily Browning and Elizabeth Banks?","Charles and Thomas Guard","The psychological horror film starring Emily Browning and Elizabeth Banks, ""The Uninvited,"" was co-directed by Charles Guard and Thomas Guard.","Thomas Guard and Charles Guard were the co-directors of the psychological horror film ""The Uninvited,"" starring Emily Browning and Elizabeth Banks.","1461","8.833911180496216"
"""Aroma-scope"" used in Spy Kids 4 is reminiscent of what marketing gimmick used in Polyester in 1981?","""Odorama""","""Aroma-scope"" used in Spy Kids 4 is reminiscent of the ""Odorama"" scratch-and-sniff cards used in Polyester in 1981.","The ""Aroma-scope"" used in *Spy Kids 4* is reminiscent of the ""Odorama"" marketing gimmick used in the 1981 film *Polyester*, both employing scratch-and-sniff cards to engage audiences through scent during specific scenes.","3333","27.369651556015015"
"Did the host of Splash! win a gold, silver, or bronze Olympic medal?","bronze","The host of *Splash!*, Vernon Kay, did not win a gold, silver, or bronze Olympic medal.","The host of the British television show ""Splash!"" was Vernon Kay, who did not win an Olympic medal.","1114","8.173323631286621"
"On what album is Samuel ""Sam"" Ervin Beam's cover of ""Such Great Heights"" featured?","""Give Up""","Samuel ""Sam"" Ervin Beam's cover of ""Such Great Heights"" is featured on the album ""Such Great Heights"" by Iron & Wine.","Samuel ""Sam"" Ervin Beam's cover of ""Such Great Heights"" is featured on the Garden State Soundtrack and Iron & Wine's EP ""Such Great Heights.""","1843","14.322941780090332"
"What is the total circulation of the magazine that called Ohio State Route 78 one of the most scenic highways nationwide?","Car and Driver","I have no idea.","Ohio Magazine referred to Ohio State Route 78 as one of the most scenic highways nationwide, but specific circulation numbers for the magazine are not readily available.","1704","16.986615419387817"
"Between MetroSource and Chicago, which magazine is published more frequently?","Chicago","MetroSource is published more frequently, as it is a bi-monthly magazine compared to Chicago's monthly publication.","Chicago magazine is published more frequently than MetroSource.","1016","6.95130181312561"
"Who has a wider scope of profession,  JosÃ© Echegaray or Graham Swift?","JosÃ© Echegaray","I have no idea.","José Echegaray had a wider scope of profession, being involved in mathematics, engineering, politics, and literature, whereas Graham Swift is primarily known for his work in literature.","4015","34.09493970870972"
"What genre does Orkworld and John Wick have in common?","role-playing","I have no idea.","Orkworld and John Wick do not share a common genre, as Orkworld is classified as fantasy while John Wick is classified as action.","1026","7.21595573425293"
"Which star of Here Come the Munsters was born in Philadelphia ?","Veronica Hamel","Edward Herrmann, who starred in ""Here Come the Munsters,"" was born in Washington, D.C., not Philadelphia.","Edward Herrmann was not born in Philadelphia, and there is no definitive information available about other stars from ""Here Come the Munsters"" being born in Philadelphia.","1211","8.32327127456665"
"What county is the congressional district that Hansen Clarke was a U.S. Representative for in?","Wayne County","Hansen Clarke was a U.S. Representative for Michigan's 13th congressional district, which is in Wayne County.","Hansen Clarke served as a U.S. Representative for Michigan's 13th congressional district from 2011 to 2013, which included parts of Wayne County.","1551","12.65550947189331"
"Which dog is based in Switzerland, Appenzeller Sennenhund or Drentse Patrijshond?","Appenzeller Sennenhund","The Appenzeller Sennenhund is based in Switzerland.","The Appenzeller Sennenhund is based in Switzerland.","1183","6.857720375061035"
"Is the university that owns WCSU-FM historically black or white?","black","The university that owns WCSU-FM, Central State University, is historically black.","Central State University, which owns WCSU-FM, is a historically Black university (HBCU).","1735","15.17875337600708"
"What occupation have Carly Gullickson and Francesca Schiavone both held?","professional tennis player.","Carly Gullickson and Francesca Schiavone have both been professional tennis players.","Both Carly Gullickson and Francesca Schiavone have held the occupation of tennis player.","1300","7.006044149398804"
"What is the age range of the league for which the Bobby Smith Trophy is awarded?","16-21","The Bobby Smith Trophy is awarded in the OHL to the player demonstrating the best academic achievement and athletic ability for players typically aged 16 to 21.","The age range for the league in which the Bobby Smith Trophy is awarded is typically 16 to 21 years old.","1449","12.734368562698364"
"Which documentary film came out first The Last Lions or Prophet's Prey ?","The Last Lions","The Last Lions came out first in 2011, while Prophet's Prey was released in 2015.","""The Last Lions"" was released in 2011, before ""Prophet's Prey,"" which was released in 2015.","1123","7.715322017669678"
"At what university can the building that served as the fictional household that includes Gomez and Morticia be found?","Syracuse University","The building that served as the fictional household for Gomez and Morticia Addams can be found at the University of Maryland.","The building that served as the fictional household for Gomez and Morticia Addams in the original television series is located at 21 Chester Place in Los Angeles, not at any university, while the University of Miami is associated with the 1991 film's exterior shots using the Biltmore Hotel.","1905","16.486153602600098"
"Which was released first, The Greatest Game Ever Played or Hot Lead and Cold Feet?","Hot Lead and Cold Feet","Hot Lead and Cold Feet was released first in 1978, while The Greatest Game Ever Played was released in 2005.","""Hot Lead and Cold Feet"" was released before ""The Greatest Game Ever Played,"" with release years of 1978 and 2005, respectively.","1173","7.17185378074646"
"Which award David Hersey had got for Equus a play by Peter Shaffer ?","Outstanding Lighting Design","David Hersey received the Drama Desk Award for Outstanding Lighting Design for the play ""Equus"" by Peter Shaffer.","David Hersey won the Drama Desk Award for Outstanding Lighting Design for his work on the play ""Equus.""","1212","8.375284671783447"
"Which drink is larger, the Apple-Kneel or the Flaming volcano?","The flaming volcano","The Flaming Volcano is generally larger than the Apple-Kneel.","Without specific measurements, it's generally suggested that the Flaming Volcano, often a large, shareable tiki-style cocktail, might be larger than the Apple-Kneel.","1323","13.427561283111572"
"What Andy Williams' album did a song written by Charles Wesley appear on?","The Andy Williams Christmas Album","A song written by Charles Wesley appeared on Andy Williams' album ""The  Andy Williams Christmas Album.""","The song ""Hark! The Herald Angels Sing,"" written by Charles Wesley, appears on ""The Andy Williams Christmas Album.""","1491","13.344273805618286"
"Who co-wrote The Hidden History of the Human Race with a man know devotionally as Drutakarma dasa?","Richard L. Thompson","Michael A. Cremo co-wrote The Hidden History of the Human Race with Richard L. Thompson, who is known devotionally as Drutakarma dasa.","Michael A. Cremo co-wrote *The Hidden History of the Human Race* with Richard L. Thompson, who is known devotionally as Drutakarma dasa.","1286","7.857516527175903"
"What WikiLeaks using whistleblower is notable for having a hacking organization with a user base of over 1,800,000?","Jeremy Hammond","I have no idea.","There is no notable WikiLeaks-associated whistleblower or individual who has led a hacking organization with a user base of over 1,800,000.","2044","17.93999409675598"
"In the 1970s, which group acquired this department store group in the United Kingdom whose co-founding director is the father of Lieutenant Colonel Donald Swain Lewis?","Army & Navy Stores","I have no idea.","In the 1970s, House of Fraser acquired the department store group whose co-founding director is the father of Lieutenant Colonel Donald Swain Lewis.","1666","18.403839111328125"
"Who covered the song I Love You by Chris Write?","People! and The Carnabeats","I have no idea.","There is no record of any artist covering the song ""I Love You"" by Chris Write.","1466","18.363630294799805"
"Phoebe Ruguru created a 2014 film on a smartphone marketed by what company?","Apple","Phoebe Ruguru created a 2014 film on a smartphone marketed by Nokia.","Phoebe Ruguru created a 2014 film using a smartphone marketed by Nokia.","1018","19.282246589660645"
"Charles Barton ""Chuck"" Kendall, Jr. was reportedly interested in purchasing the Los Angeles Clippers from which Jewish-American businessman?","Donald Sterling","Charles Barton ""Chuck"" Kendall, Jr. was reportedly interested in purchasing the Los Angeles Clippers from Donald Sterling.","There is no widely known or reported information about Charles Barton ""Chuck"" Kendall, Jr. being interested in purchasing the Los Angeles Clippers from Donald Sterling.","1406","14.12498426437378"
"Evan Williams played for what professional football club that was originally known as St. Luke's FC?","Wolverhampton Wanderers Football Club","Evan Williams played for Wolverhampton Wanderers, which was originally known as St. Luke's FC.","Evan Williams was associated with Wolverhampton Wanderers FC early in his career but did not make any first-team appearances for the club.","1562","22.536773681640625"
"Who is younger, Wayne Coyne or Toshiko Koshijima?","Toshiko Koshijima","Toshiko Koshijima is younger than Wayne Coyne.","Toshiko Koshijima is younger than Wayne Coyne.","1117","14.231523036956787"
"What was the Volvo S70 essentially modeled after and was the first all wheel drive Volvo?","Volvo 850","The Volvo S70 was essentially modeled after the Volvo 850 and was the first all-wheel drive Volvo.","The Volvo S70 was essentially modeled after the Volvo 850, but it was not the first all-wheel drive Volvo.","1188","10.530270338058472"
"Meomi Design works include The Octonauts book series, how did the adaptations of the series continue? ","a British children's television series","The adaptations of The Octonauts book series continued with an animated television series that debuted on the BBC in 2010 and later expanded to streaming platforms like Netflix.","The Octonauts book series by Meomi Design was adapted into a TV series that aired on BBC's CBeebies, ran for five seasons, and expanded into stage adaptations, merchandise, and new content like ""Octonauts: Above & Beyond.""","2382","27.71061944961548"
"When was the only long-term psychiatric hospital operated founded in a county in the USA with a population of 9,298 in 2010?","in 1877","I have no idea.","The Montana State Hospital, the only long-term psychiatric hospital in Deer Lodge County, Montana, was founded in 1877.","1469","16.067801475524902"
"What is the weight limit of the weight class that Takeyasu Hirono fights in?","125 lb (57 kg)","I have no idea.","Takeyasu Hirono competes in the strawweight division in mixed martial arts, which typically has a weight limit of 115 pounds (52.2 kilograms).","1713","14.634731531143188"
"Ray Roughler Jones single-handedly produced the magazine Roughler, but what Swedish singer-songwriter made contributions to the magazine?","Neneh Cherry","I have no idea.","The Swedish singer-songwriter who contributed to the magazine Roughler is not Izzy Young, as he was an American folklorist.","1137","13.320219278335571"
"Which professional tennis player was born first, Lucie HradeckÃ¡ or Raffaella Reggi?","Raffaella Reggi","Raffaella Reggi was born first on 27 November 1965, before Lucie Hradecká who was born on 21 May 1985.","Raffaella Reggi was born first on November 27, 1965, making her older than Lucie Hradecká, who was born on May 21, 1985.","1177","7.019038200378418"
"Rumble Fish was a novel by the author of the coming-of-age novel published in what year by Viking Press?","1967","Rumble Fish was published in 1975 by Viking Press.","""Rumble Fish,"" a novel by S.E. Hinton, was published by Viking Press in 1975.","1179","9.01438045501709"
"Between Harvey Pekar and Denise Levertov who was born earlier?","Denise Levertov","Denise Levertov was born earlier than Harvey Pekar.","Denise Levertov was born earlier than Harvey Pekar.","1078","8.819936990737915"
"What Brooklyn-based rapper has worked with both Rafeal Casal and Mos Def?","Talib Kweli","The Brooklyn-based rapper who has worked with both Rafael Casal and Mos Def is Talib Kweli.","Talib Kweli, a Brooklyn-based rapper, has collaborated with Mos Def as part of Black Star and is associated with Rafael Casal through the broader hip-hop and artistic community.","1334","8.612593412399292"
"Where does Tiko's Spanish football club hold home games at?","Estadio de LÃ³pez CortÃ¡zar","Tiko's Spanish football club, Athletic Bilbao, holds home games at San Mamés Stadium.","Tiko's Spanish football club does not hold home games at Estadio de Vallecas; he is primarily associated with Athletic Bilbao.","1514","12.35224962234497"
"What is the nickname of a professional German footballer as well as the name of a children's book?","The BFG","The nickname is ""Der Raumdeuter,"" associated with German footballer Thomas Müller and also refers to a children's book.","""Der Bomber"" is the nickname of Gerd Müller, a legendary German footballer, but it is not the name of a children's book.","1079","9.51746153831482"
"Are Centaurium and Dacrydium both genuses of plant species?","yes","Yes, Centaurium and Dacrydium are both genera of plant species.","Yes, both Centaurium and Dacrydium are genuses of plant species, with Centaurium belonging to the family Gentianaceae and Dacrydium to the family Podocarpaceae.","1109","9.08223843574524"
"In what year was the Sayrevill, New Jersey rock band that Frankie LaRocka played drums for formed?","1983","Frankie LaRocka played drums for the Sayreville, New Jersey rock band Bon Jovi, which was formed in 1983.","Frankie LaRocka played drums for Bon Jovi, a rock band formed in Sayreville, New Jersey, in 1983.","1127","6.907605409622192"
"What area once connected Great Britain to continental Europe, and is thought to have been submerged around 6,200 BCE by a massive landslide along 290 km of the continental shelf?","Doggerland","Doggerland is the area that once connected Great Britain to continental Europe and is thought to have been submerged around 6,200 BCE by a massive landslide along 290 km of the continental shelf.","Doggerland was a landmass that once connected Great Britain to continental Europe and is believed to have been submerged around 8,200 years ago due to rising sea levels and the Storegga Slide, a massive underwater landslide along a 290 km stretch of the continental shelf.","2158","19.859100103378296"
"Which is longer, Hampshire and Hampden Canal or Tennessee-Tombigbee Waterway?","Tennessee-Tombigbee Waterway","The Tennessee-Tombigbee Waterway is longer.","The Tennessee-Tombigbee Waterway, at approximately 234 miles, is significantly longer than the Hampshire and Hampden Canal, which was intended to be about 20 miles but was never fully completed.","2686","22.42119812965393"
"How often do trains run on the system which has a terminal station located at the intersection of 32nd Street and Sixth Avenue in the Herald Square neighborhood of Manhattan, New York City?","24 hours a day and 7 days a week","I have no idea.","Trains at the 34th Street–Herald Square station, located at the intersection of 32nd Street and Sixth Avenue in Manhattan, run frequently during peak hours, typically every few minutes, and less frequently during off-peak hours, such as late nights and weekends, with intervals of 10-20 minutes.","2292","16.46630358695984"
"What Congressional district featured Republican nomiee Willie Vaden in 2004, 2006, and 2008?","Texas's 27th congressional district","Willie Vaden was the Republican nominee for Virginia's 3rd Congressional District in 2004, 2006, and 2008.","Willie Vaden was the Republican nominee for Virginia's 4th Congressional District in 2004, 2006, and 2008.","1449","10.394989252090454"
"What's the familiar short name of Polyethylene terephthalate, a material used by bottle makers such as Ecopack of Pakistan?","PET","PET.","The familiar short name of Polyethylene terephthalate, a material used by bottle makers such as Ecopack of Pakistan, is PET.","1322","14.716095209121704"
"How is Christopher Buckley related to the founder of ""National Review"" magazine?","son","Christopher Buckley is the son of William F. Buckley Jr., the founder of ""National Review"" magazine.","Christopher Buckley is the son of William F. Buckley Jr., the founder of ""National Review"" magazine.","1624","12.499171733856201"
"In what type of imprisonment where the inmates Arne Berge helped rescue during operation White Buses?","concentration camp","The inmates Arne Berge helped rescue during operation White Buses were predominantly in Nazi concentration camps.","The inmates Arne Berge helped rescue during Operation White Buses were primarily Scandinavian prisoners held in Nazi concentration camps.","3977","35.71378421783447"
"What city, located in Lincoln County, Montana, United States, is Vegepet based in?","Troy, Montana","I have no idea.","Vegepet is a brand of vegetarian pet food and is not specifically based in Libby, Montana, a city located in Lincoln County, Montana, United States.","1225","16.274163246154785"
"J. Searle Dawley and Ken Annakin were both directors of what?","Kenneth Cooper ""Ken"" Annakin, OBE (10 August 1914 - 22 April 2009) was a prolific English film director.","J. Searle Dawley and Ken Annakin were both directors of films.","J. Searle Dawley and Ken Annakin were both directors of films.","1393","8.140844583511353"
"What term is the current chairman of Prince William County serving?","fourth term","I have no idea.","The current chairman of Prince William County, Ann Wheeler, is serving a four-year term that began on January 1, 2020, and is set to expire in January 2024.","1539","13.844842433929443"
"Are Hoodoo Gurus and Pierre Bouvier of the same nationality?","no","No, Hoodoo Gurus are Australian, while Pierre Bouvier is Canadian.","No, Hoodoo Gurus are Australian, while Pierre Bouvier is Canadian.","1019","6.476271629333496"
"What band in the ""Art Wave"" scene is based in Glasgow?","Franz Ferdinand","I have no idea.","Simple Minds is a band in the ""Art Wave"" scene based in Glasgow, Scotland.","1105","5.5985212326049805"
"Pashto is the main language among a diaspora that has it's largest community in which country ?","Pakistan","Pashto is the main language among a diaspora that has its largest community in Pakistan.","The largest Pashto-speaking diaspora communities are found in countries like the United Arab Emirates, Saudi Arabia, the United States, and the United Kingdom, as Pakistan is not considered part of the diaspora.","2987","22.472739696502686"
"Which is the Oil Capital of China, Chaoyang District, Shantou, or Daqing?","Daqing","Daqing is known as the Oil Capital of China.","Daqing is the Oil Capital of China due to its significant oil production and the presence of the Daqing Oil Field.","1230","6.843190431594849"
"Are both the Wire Fox Terrier and West Siberian Laika dog breeds?","yes","Yes, both the Wire Fox Terrier and West Siberian Laika are dog breeds.","Both the Wire Fox Terrier and West Siberian Laika are recognized dog breeds.","1107","6.998088359832764"
"The NG postcode area is situated approximately how many miles from Gamston, Rushcliffe?","approximately 3 mi","The NG postcode area is situated approximately 5 miles from Gamston, Rushcliffe.","The approximate distance between the center of the NG postcode area (Nottingham) and Gamston, Rushcliffe, is 3 to 5 miles.","2288","17.704256772994995"
"Which British racing driver has raced for 7 different teams and won the European Grand Prix in 1999?","Johnny Herbert","The British racing driver who has raced for 7 different teams and won the European Grand Prix in 1999 is Johnny Herbert.","Johnny Herbert is the British racing driver who raced for seven different teams and won the European Grand Prix in 1999.","1031","7.234420299530029"
"Where did the punter for the Dallas Cowboys in the 1980s play college football?","Arizona State University","I have no idea.","The punter for the Dallas Cowboys during the 1980s, Mike Saxon, played college football at San Diego State University.","1598","12.275541067123413"
"The 1966 Football League Cup Final was contested with which team that is based in the West Midlands?","West Bromwich Albion Football Club","The 1966 Football League Cup Final was contested with West Bromwich Albion, a team based in the West Midlands.","The 1966 Football League Cup Final was contested with West Bromwich Albion, a team based in the West Midlands.","1210","7.077421426773071"
"Mike Huckabee took part in the most recent Republican Presidential primaries, which began on what 2016 date?","1-Feb","Mike Huckabee took part in the Republican Presidential primaries, which began on February 1, 2016.","Mike Huckabee did not participate in the most recent Republican Presidential primaries, which began on March 1, 2016.","1215","8.84566068649292"
"What song was number 4 on the charts when a song from FutureSex/LoveSounds was number 1?","Rudebox","I have no idea.","""London Bridge"" by Fergie was number 4 on the Billboard Hot 100 chart when ""SexyBack"" from Justin Timberlake's album FutureSex/LoveSounds was number 1.","1266","7.595299005508423"
"Where do the team that John Grant joined after the 1972 World Cup now play their games ?","Halliwell Jones Stadium","I have no idea.","There is no verified record of John Grant joining any team after the nonexistent 1972 World Cup, and thus no information on where such a team might play their games.","2111","16.633314609527588"
"After joining Saturday Night Live in 2012, Cecily Strong played which character in the sketch ""What Up with That""?","Piper","Cecily Strong did not play a character in the ""What Up with That"" sketch after joining Saturday Night Live in 2012.","Cecily Strong did not play a character in the sketch ""What Up with That"" on Saturday Night Live.","1506","15.044285535812378"
"Who was responsible for the Soviet-Albanian split?","Nikita Khrushchev","The Soviet-Albanian split was primarily caused by ideological differences between Nikita Khrushchev and Enver Hoxha.","The Soviet-Albanian split was primarily driven by ideological differences between Nikita Khrushchev's de-Stalinization policies and Enver Hoxha's staunch Stalinist approach, exacerbated by Albania's alignment with China during the Sino-Soviet split.","6657","49.61438012123108"
"Which of the steering committee was an American broadcast journalist, best known as anchorman for the ""CBS Evening News"" for 19 years?","Walter Cronkite","Walter Cronkite was the American broadcast journalist best known as the anchorman for the ""CBS Evening News"" for 19 years.","Walter Cronkite was an American broadcast journalist best known as the anchorman for the ""CBS Evening News"" for 19 years, but there is no information indicating he was part of a steering committee relevant to the context of the original question.","1468","12.188002109527588"
"Who served as the 1st Vice President of Colombia under El Libertador?","Antonio HilariÃ³n Zea DÃ­az","Francisco Antonio Zea served as the 1st Vice President of Colombia under El Libertador Simón Bolívar.","Francisco Antonio Zea served as Vice President under Simón Bolívar in 1819, but he was not officially recognized as the 1st Vice President of Colombia in the modern sense.","1642","14.762213230133057"
"What is the surname of the recorder of ""Jupiter (Swallow the Moon)""","Kilcher","I have no idea.","The surname of the recorder of ""Jupiter (Swallow the Moon)"" is not McIntosh.","1205","5.6633923053741455"
"What Labor member of the House of Representatives in the Australian Parliament was a member of the Australian Labor Party Australian Young Labor?","Tony Burke","I have no idea.","Anika Wells, Andrew Giles, Clare O'Neil, and Tim Watts were all members of Australian Young Labor.","1506","11.764633417129517"
"Are Ash Lieb and Elswyth Thane both artists?","no","I have no idea.","Ash Lieb is an artist, while Elswyth Thane was an American novelist and writer.","1041","6.922861099243164"
"What type of mansion was built for the founder of the company marketed the oil engine under the ""Hornsby-Akroyd"" name?","Gothic Revival","The mansion built for Richard Hornsby, the founder of the company that marketed the oil engine under the ""Hornsby-Akroyd"" name, was named ""Westholme.""","The mansion built for Richard Hornsby, the founder of the company that marketed the oil engine under the ""Hornsby-Akroyd"" name, was a Victorian-style mansion.","1882","14.612887620925903"
"My First Mister co-stars an actor who was best known for his role as what character on the TV series Roseanne?","Dan Conner","My First Mister co-stars an actor best known for his role as David Healy on the TV series Roseanne.","The actor who co-starred in ""My First Mister"" is best known for his role as David Healy on the TV series ""Roseanne,"" played by Johnny Galecki.","1169","6.342043161392212"
"How many households does the network that Di-Gata Defenders plays on in South Africa reach?","1.5 million households","I have no idea.","Di-Gata Defenders was broadcast in South Africa on the network M-Net, which reaches approximately 14 million television households in the country.","1591","12.319936037063599"
"Which was published founded most recently, InStyle or Godey's Lady's Book?","InStyle","InStyle was founded most recently, in 1994, compared to Godey's Lady's Book, which was founded in 1830.","InStyle was founded more recently than Godey's Lady's Book, having been launched in 1994 compared to Godey's Lady's Book's first publication in 1830.","1155","16.55423879623413"
"Who is older Craig Nicholls or Norman Blake ?","Norman Blake","Norman Blake is older than Craig Nicholls.","Norman Blake is older than Craig Nicholls.","1140","7.41727352142334"
"Where was the rapper in 13 Dead Men from?","New Orleans","I have no idea.","The rapper in ""13 Dead Men"" is portrayed by Megaman from So Solid Crew, who is originally from London, England.","1562","12.42147421836853"
" Thomas Anthony Jankiewicz was best known for penning a film staring an actress who played Fiona Bowa on what NBC sitcom?","About a Boy","Thomas Anthony Jankiewicz was best known for penning the film ""Grosse Pointe Blank,"" which starred Minnie Driver, the actress who played Fiona Bowa on the NBC sitcom ""About a Boy.""","Thomas Anthony Jankiewicz was best known for penning the film *Grosse Pointe Blank*, starring Minnie Driver, who played Fiona Bowa on the NBC sitcom *About a Boy*.","1126","7.072239398956299"
"The Ronkonkama railroad station and the town of Islip, New York are near?","Long Island","The Ronkonkoma railroad station and the town of Islip, New York are near Long Island, New York.","The Ronkonkoma railroad station is geographically near the town of Islip, New York, as Ronkonkoma is a hamlet within the Town of Islip in Suffolk County on Long Island.","1291","8.540075778961182"
"Deyemi Okanlawon was in a music viideo by a Nigerian rapper who began his career with what group?","The School Boys","Deyemi Okanlawon was in a music video by a Nigerian rapper who began his career with the group ""Da Trybe.""","Deyemi Okanlawon appeared in a music video by Eedris Abdulkareem, who began his career with the group Remedies.","1116","5.743635416030884"
